id,employee_id,project_id,work_date,hours,day_type,data_source,source_filename,source_row,imported_at,imported_by,entered_by,entered_at,description,is_active,created_at,updated_at,work_package_id,absence_code,is_billable,notes,is_technical
b5568074-4613-48e0-bc1d-a50dae258838,1edb3a61-b1d4-4889-a89f-b43401ccf5a2,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2025-11-03,8,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 18:18:36.634+00,null,true,2026-03-22 18:18:37.073231+00,2026-03-22 18:18:36.634+00,82464e94-6c06-4ed7-9fee-5055909fdc81,null,true,null,null
9b90f032-fc0f-4bcf-a0e5-22b18e97e408,07f24df6-84e1-4eb7-91d2-41d2b5e5936a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2025-11-03,4,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 18:26:16.468+00,null,true,2026-03-22 18:26:16.883299+00,2026-03-22 18:26:16.468+00,27b8a431-e9a2-45fc-a9c6-6faa895022be,null,true,null,null
577cc7a9-82b4-428a-a4ce-688be572c287,6bffc464-90bd-4ed8-bf33-3bd1d05bc2d3,9cdec770-8078-4426-a220-4520032e2acf,2025-11-04,4,work,manual,null,null,null,null,f4a8cab0-4004-4d53-8432-61683ccc6551,2026-02-16 22:37:59.902+00,null,false,2026-02-16 22:38:00.14468+00,2026-02-16 22:41:21.031794+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
e8f4e26c-f25c-43c2-a639-7ae8d21c0d9a,6bffc464-90bd-4ed8-bf33-3bd1d05bc2d3,9cdec770-8078-4426-a220-4520032e2acf,2025-11-04,4,work,manual,null,null,null,null,f4a8cab0-4004-4d53-8432-61683ccc6551,2026-02-16 22:41:20.785+00,null,false,2026-02-16 22:41:21.135051+00,2026-02-17 16:15:43.135663+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
b53ef417-6d63-4816-89e7-cd89f5ade283,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2025-11-04,2,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-02 09:36:05.714+00,null,true,2026-03-02 09:36:06.101785+00,2026-03-02 09:36:05.714+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
b4e1393a-de3c-4a97-a3d3-0f4f8da8869b,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2025-11-04,6,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-02 09:36:05.714+00,null,true,2026-03-02 09:36:06.701677+00,2026-03-02 09:36:05.714+00,null,null,false,null,null
a5ceaa7a-186c-47d3-93b7-cd35240b48cf,fa740b69-3551-4730-a26d-f44aac5b3f56,9cdec770-8078-4426-a220-4520032e2acf,2025-11-04,6,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 12:01:26.938+00,null,true,2026-03-02 12:01:27.233176+00,2026-03-02 12:01:26.938+00,8b8ae8ab-b954-4eee-9bff-44158ab62a97,null,true,null,null
8f9c8173-6c1d-46ac-b388-383a3d179560,26849e30-a026-45ae-814f-af82f129a74a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2025-11-04,4,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 18:04:46.454+00,null,true,2026-03-22 18:04:46.955776+00,2026-03-22 18:04:46.454+00,0fb40ae0-18c5-4705-8c48-40f61c7a9b77,null,true,null,null
e1e22489-4cb4-4b5e-9a07-7797eef95962,1edb3a61-b1d4-4889-a89f-b43401ccf5a2,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2025-11-04,8,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 18:18:36.634+00,null,true,2026-03-22 18:18:37.198576+00,2026-03-22 18:18:36.634+00,a8cc3434-63a4-4833-b06c-50febc2d1ac9,null,true,null,null
777f5be4-ef2c-4718-b991-1a5538e725c6,07f24df6-84e1-4eb7-91d2-41d2b5e5936a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2025-11-04,4,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 18:26:16.468+00,null,true,2026-03-22 18:26:17.007268+00,2026-03-22 18:26:16.468+00,27b8a431-e9a2-45fc-a9c6-6faa895022be,null,true,null,null
e061ff21-7c61-4163-baf5-80c0087cffcb,6bffc464-90bd-4ed8-bf33-3bd1d05bc2d3,9cdec770-8078-4426-a220-4520032e2acf,2025-11-05,4,work,manual,null,null,null,null,f4a8cab0-4004-4d53-8432-61683ccc6551,2026-02-16 22:37:59.902+00,null,false,2026-02-16 22:38:00.198542+00,2026-02-16 22:41:21.031794+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
0d670ee5-01d3-49dc-8fa8-05dca2c84dd0,6bffc464-90bd-4ed8-bf33-3bd1d05bc2d3,9cdec770-8078-4426-a220-4520032e2acf,2025-11-05,4,work,manual,null,null,null,null,f4a8cab0-4004-4d53-8432-61683ccc6551,2026-02-16 22:41:20.785+00,null,false,2026-02-16 22:41:21.204465+00,2026-02-17 16:15:43.135663+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
97c496ed-3804-4318-9f41-050c04cf7c04,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2025-11-05,2,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-02 09:36:05.714+00,null,true,2026-03-02 09:36:06.151887+00,2026-03-02 09:36:05.714+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
f71be267-3f7d-475a-b6ab-7c81f9802727,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2025-11-05,6,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-02 09:36:05.714+00,null,true,2026-03-02 09:36:06.752811+00,2026-03-02 09:36:05.714+00,null,null,false,null,null
d668dd95-3408-44ec-a540-fc3411cce135,fa740b69-3551-4730-a26d-f44aac5b3f56,9cdec770-8078-4426-a220-4520032e2acf,2025-11-05,6,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 12:01:26.938+00,null,true,2026-03-02 12:01:27.292265+00,2026-03-02 12:01:26.938+00,8b8ae8ab-b954-4eee-9bff-44158ab62a97,null,true,null,null
522bc89c-df4e-465e-bca1-6c712b3a0d94,26849e30-a026-45ae-814f-af82f129a74a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2025-11-05,4,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 18:04:46.454+00,null,true,2026-03-22 18:04:47.078886+00,2026-03-22 18:04:46.454+00,0fb40ae0-18c5-4705-8c48-40f61c7a9b77,null,true,null,null
780910cb-cb2d-4fbe-ae93-01c7e7dc0e58,1edb3a61-b1d4-4889-a89f-b43401ccf5a2,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2025-11-05,8,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 18:18:36.634+00,null,true,2026-03-22 18:18:37.331836+00,2026-03-22 18:18:36.634+00,a8cc3434-63a4-4833-b06c-50febc2d1ac9,null,true,null,null
6252dc49-2ad9-490e-a73c-9921dfe3f3f9,07f24df6-84e1-4eb7-91d2-41d2b5e5936a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2025-11-05,4,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 18:26:16.468+00,null,true,2026-03-22 18:26:17.108298+00,2026-03-22 18:26:16.468+00,27b8a431-e9a2-45fc-a9c6-6faa895022be,null,true,null,null
62461a11-7bd1-4de4-a10c-fcd309a4e2c0,6bffc464-90bd-4ed8-bf33-3bd1d05bc2d3,9cdec770-8078-4426-a220-4520032e2acf,2025-11-06,4,work,manual,null,null,null,null,f4a8cab0-4004-4d53-8432-61683ccc6551,2026-02-16 22:37:59.902+00,null,false,2026-02-16 22:38:00.244359+00,2026-02-16 22:41:21.031794+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
66c6ae87-d023-4655-ace1-59463ac0a1a6,6bffc464-90bd-4ed8-bf33-3bd1d05bc2d3,9cdec770-8078-4426-a220-4520032e2acf,2025-11-06,4,work,manual,null,null,null,null,f4a8cab0-4004-4d53-8432-61683ccc6551,2026-02-16 22:41:20.785+00,null,false,2026-02-16 22:41:21.262049+00,2026-02-17 16:15:43.135663+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
55a26ba8-46d7-4a3b-86f2-6a96d7ad7d50,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2025-11-06,2,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-02 09:36:05.714+00,null,true,2026-03-02 09:36:06.200268+00,2026-03-02 09:36:05.714+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
06dc8c8f-7be3-4f4e-a5aa-ee65bf8e4f43,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2025-11-06,6,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-02 09:36:05.714+00,null,true,2026-03-02 09:36:06.801432+00,2026-03-02 09:36:05.714+00,null,null,false,null,null
1f9c7daa-b90c-43c1-bd32-61be887487d2,fa740b69-3551-4730-a26d-f44aac5b3f56,9cdec770-8078-4426-a220-4520032e2acf,2025-11-06,6,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 12:01:26.938+00,null,true,2026-03-02 12:01:27.347801+00,2026-03-02 12:01:26.938+00,8b8ae8ab-b954-4eee-9bff-44158ab62a97,null,true,null,null
c41c2903-7f6c-43ed-9bc5-6c0feee52c76,26849e30-a026-45ae-814f-af82f129a74a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2025-11-06,4,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 18:04:46.454+00,null,true,2026-03-22 18:04:47.195265+00,2026-03-22 18:04:46.454+00,0fb40ae0-18c5-4705-8c48-40f61c7a9b77,null,true,null,null
8e35a751-a8c4-4fee-a32e-e4e50c3d2d46,1edb3a61-b1d4-4889-a89f-b43401ccf5a2,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2025-11-06,8,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 18:18:36.634+00,null,true,2026-03-22 18:18:37.500053+00,2026-03-22 18:18:36.634+00,a8cc3434-63a4-4833-b06c-50febc2d1ac9,null,true,null,null
338a6d85-112c-4f37-9969-68dd1cd45f60,07f24df6-84e1-4eb7-91d2-41d2b5e5936a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2025-11-06,4,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 18:26:16.468+00,null,true,2026-03-22 18:26:17.25257+00,2026-03-22 18:26:16.468+00,27b8a431-e9a2-45fc-a9c6-6faa895022be,null,true,null,null
44bd17f6-5773-4a48-885e-b5ecac2b4fed,6bffc464-90bd-4ed8-bf33-3bd1d05bc2d3,9cdec770-8078-4426-a220-4520032e2acf,2025-11-07,4,work,manual,null,null,null,null,f4a8cab0-4004-4d53-8432-61683ccc6551,2026-02-16 22:37:59.902+00,null,false,2026-02-16 22:38:00.29871+00,2026-02-16 22:41:21.031794+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
0df7c5dd-dbe8-4be4-ab83-506e0ec0cfea,6bffc464-90bd-4ed8-bf33-3bd1d05bc2d3,9cdec770-8078-4426-a220-4520032e2acf,2025-11-07,4,work,manual,null,null,null,null,f4a8cab0-4004-4d53-8432-61683ccc6551,2026-02-16 22:41:20.785+00,null,false,2026-02-16 22:41:21.308655+00,2026-02-17 16:15:43.135663+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
8f900cb7-1e03-4bec-8b04-69c64ccfa30b,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2025-11-07,2,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-02 09:36:05.714+00,null,true,2026-03-02 09:36:06.25453+00,2026-03-02 09:36:05.714+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
d0805da8-3c79-459f-9ff5-b31cf517d696,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2025-11-07,6,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-02 09:36:05.714+00,null,true,2026-03-02 09:36:06.861268+00,2026-03-02 09:36:05.714+00,null,null,false,null,null
596a63ed-a236-405d-b838-5d03500de219,fa740b69-3551-4730-a26d-f44aac5b3f56,9cdec770-8078-4426-a220-4520032e2acf,2025-11-07,6,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 12:01:26.938+00,null,true,2026-03-02 12:01:27.407247+00,2026-03-02 12:01:26.938+00,8b8ae8ab-b954-4eee-9bff-44158ab62a97,null,true,null,null
3aaba489-d7f4-4c38-94bf-cd48bee94b1f,1edb3a61-b1d4-4889-a89f-b43401ccf5a2,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2025-11-07,8,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 18:18:36.634+00,null,true,2026-03-22 18:18:37.647766+00,2026-03-22 18:18:36.634+00,a8cc3434-63a4-4833-b06c-50febc2d1ac9,null,true,null,null
daf5efd7-7f82-4227-980c-b19e5d36ff11,07f24df6-84e1-4eb7-91d2-41d2b5e5936a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2025-11-07,6,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 18:26:16.468+00,null,true,2026-03-22 18:26:17.376386+00,2026-03-22 18:26:16.468+00,27b8a431-e9a2-45fc-a9c6-6faa895022be,null,true,null,null
ec499474-4eac-43e3-bc0b-b84b43bf6b29,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2025-11-10,2,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-02 09:36:05.714+00,null,true,2026-03-02 09:36:06.306681+00,2026-03-02 09:36:05.714+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
45b6abf2-264e-4f22-95e4-27e4c6550d59,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2025-11-10,6,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-02 09:36:05.714+00,null,true,2026-03-02 09:36:06.911406+00,2026-03-02 09:36:05.714+00,null,null,false,null,null
28065079-9221-4b76-8527-3ea9ffa2b875,fa740b69-3551-4730-a26d-f44aac5b3f56,9cdec770-8078-4426-a220-4520032e2acf,2025-11-10,6,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 12:01:26.938+00,null,true,2026-03-02 12:01:27.45948+00,2026-03-02 12:01:26.938+00,8b8ae8ab-b954-4eee-9bff-44158ab62a97,null,true,null,null
60aab196-9ee6-4d17-9aac-63e72f3624d4,26849e30-a026-45ae-814f-af82f129a74a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2025-11-10,4,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 18:04:46.454+00,null,true,2026-03-22 18:04:47.335905+00,2026-03-22 18:04:46.454+00,3e2fcc81-6da7-44b9-95b0-485a46611948,null,true,null,null
6834acba-3717-4f7a-b849-b2ad8049fec8,1edb3a61-b1d4-4889-a89f-b43401ccf5a2,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2025-11-10,8,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 18:18:36.634+00,null,true,2026-03-22 18:18:37.855573+00,2026-03-22 18:18:36.634+00,a8cc3434-63a4-4833-b06c-50febc2d1ac9,null,true,null,null
b315f7f5-2c3e-49cd-8f56-29c9455fb6b1,07f24df6-84e1-4eb7-91d2-41d2b5e5936a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2025-11-10,2,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 18:26:16.468+00,null,true,2026-03-22 18:26:17.497013+00,2026-03-22 18:26:16.468+00,27b8a431-e9a2-45fc-a9c6-6faa895022be,null,true,null,null
29f9f6b6-11f4-42e9-8ab7-0cda2548389c,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2025-11-11,2,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-02 09:36:05.714+00,null,true,2026-03-02 09:36:06.356255+00,2026-03-02 09:36:05.714+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
5eb764f2-73f2-44cd-ad0d-88a8af50d44b,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2025-11-11,6,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-02 09:36:05.714+00,null,true,2026-03-02 09:36:06.965146+00,2026-03-02 09:36:05.714+00,null,null,false,null,null
58d120f0-5cfe-41dd-a74c-e5aedcaef546,fa740b69-3551-4730-a26d-f44aac5b3f56,9cdec770-8078-4426-a220-4520032e2acf,2025-11-11,6,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 12:01:26.938+00,null,true,2026-03-02 12:01:27.515485+00,2026-03-02 12:01:26.938+00,8b8ae8ab-b954-4eee-9bff-44158ab62a97,null,true,null,null
868a66e1-be74-4f6f-b238-7e8b1331e5e1,26849e30-a026-45ae-814f-af82f129a74a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2025-11-11,4,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 18:04:46.454+00,null,true,2026-03-22 18:04:47.447595+00,2026-03-22 18:04:46.454+00,3e2fcc81-6da7-44b9-95b0-485a46611948,null,true,null,null
be595262-d140-4797-878c-787a093429f4,1edb3a61-b1d4-4889-a89f-b43401ccf5a2,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2025-11-11,8,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 18:18:36.634+00,null,true,2026-03-22 18:18:38.212823+00,2026-03-22 18:18:36.634+00,a8cc3434-63a4-4833-b06c-50febc2d1ac9,null,true,null,null
6b43bda3-25c6-4268-a42d-5c6d1da426ec,07f24df6-84e1-4eb7-91d2-41d2b5e5936a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2025-11-11,2,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 18:26:16.468+00,null,true,2026-03-22 18:26:17.607306+00,2026-03-22 18:26:16.468+00,27b8a431-e9a2-45fc-a9c6-6faa895022be,null,true,null,null
1851b613-0ea2-41a9-bdc5-bb08a631df63,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2025-11-12,2,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-02 09:36:05.714+00,null,true,2026-03-02 09:36:06.467288+00,2026-03-02 09:36:05.714+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
5ea6d4ce-aa28-4be9-bdd2-935707e7dc36,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2025-11-12,6,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-02 09:36:05.714+00,null,true,2026-03-02 09:36:07.022566+00,2026-03-02 09:36:05.714+00,null,null,false,null,null
9a1e8a0f-9207-4b00-b89e-41eb5adbe268,fa740b69-3551-4730-a26d-f44aac5b3f56,9cdec770-8078-4426-a220-4520032e2acf,2025-11-12,6,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 12:01:26.938+00,null,true,2026-03-02 12:01:27.572004+00,2026-03-02 12:01:26.938+00,8b8ae8ab-b954-4eee-9bff-44158ab62a97,null,true,null,null
84f56e7c-1fa6-480e-a62f-e2a878e1e233,26849e30-a026-45ae-814f-af82f129a74a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2025-11-12,4,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 18:04:46.454+00,null,true,2026-03-22 18:04:47.557584+00,2026-03-22 18:04:46.454+00,3e2fcc81-6da7-44b9-95b0-485a46611948,null,true,null,null
8910e132-5730-4a4f-9c4c-d8cb2107d22f,1edb3a61-b1d4-4889-a89f-b43401ccf5a2,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2025-11-12,8,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 18:18:36.634+00,null,true,2026-03-22 18:18:38.370443+00,2026-03-22 18:18:36.634+00,a8cc3434-63a4-4833-b06c-50febc2d1ac9,null,true,null,null
03ebe299-be5b-46d5-9178-f96cb361105b,07f24df6-84e1-4eb7-91d2-41d2b5e5936a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2025-11-12,2,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 18:26:16.468+00,null,true,2026-03-22 18:26:17.712013+00,2026-03-22 18:26:16.468+00,27b8a431-e9a2-45fc-a9c6-6faa895022be,null,true,null,null
864cb49d-582e-4a10-9e97-8ace50687275,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2025-11-13,2,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-02 09:36:05.714+00,null,true,2026-03-02 09:36:06.537168+00,2026-03-02 09:36:05.714+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
55ec9e4c-f3cc-48c7-9b60-c41241cddc8e,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2025-11-13,6,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-02 09:36:05.714+00,null,true,2026-03-02 09:36:07.072211+00,2026-03-02 09:36:05.714+00,null,null,false,null,null
43d9e8ef-fd6e-4dd8-a750-503870ab50ef,fa740b69-3551-4730-a26d-f44aac5b3f56,9cdec770-8078-4426-a220-4520032e2acf,2025-11-13,6,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 12:01:26.938+00,null,true,2026-03-02 12:01:27.633018+00,2026-03-02 12:01:26.938+00,8b8ae8ab-b954-4eee-9bff-44158ab62a97,null,true,null,null
bc853eda-6640-493d-9f46-39205a6c05eb,26849e30-a026-45ae-814f-af82f129a74a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2025-11-13,4,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 18:04:46.454+00,null,true,2026-03-22 18:04:47.664677+00,2026-03-22 18:04:46.454+00,3e2fcc81-6da7-44b9-95b0-485a46611948,null,true,null,null
2724dbbe-43ca-4f95-9684-adc4c747a92c,1edb3a61-b1d4-4889-a89f-b43401ccf5a2,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2025-11-13,8,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 18:18:36.634+00,null,true,2026-03-22 18:18:38.545813+00,2026-03-22 18:18:36.634+00,a8cc3434-63a4-4833-b06c-50febc2d1ac9,null,true,null,null
c8bb402b-2544-4082-b94e-83e3745fa322,07f24df6-84e1-4eb7-91d2-41d2b5e5936a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2025-11-13,2,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 18:26:16.468+00,null,true,2026-03-22 18:26:17.884117+00,2026-03-22 18:26:16.468+00,27b8a431-e9a2-45fc-a9c6-6faa895022be,null,true,null,null
9f634084-1eec-4bac-9db1-d7e373290190,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2025-11-14,2,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-02 09:36:05.714+00,null,true,2026-03-02 09:36:06.594388+00,2026-03-02 09:36:05.714+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
2f2a14d6-edd4-4c22-a44c-5b109e73599f,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2025-11-14,6,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-02 09:36:05.714+00,null,true,2026-03-02 09:36:07.122694+00,2026-03-02 09:36:05.714+00,null,null,false,null,null
a513d92e-51da-42f0-99d8-10418eeb1bb2,fa740b69-3551-4730-a26d-f44aac5b3f56,9cdec770-8078-4426-a220-4520032e2acf,2025-11-14,6,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 12:01:26.938+00,null,true,2026-03-02 12:01:27.697979+00,2026-03-02 12:01:26.938+00,8b8ae8ab-b954-4eee-9bff-44158ab62a97,null,true,null,null
01afa095-064d-485a-99aa-50444074e1ff,26849e30-a026-45ae-814f-af82f129a74a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2025-11-14,4,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 18:04:46.454+00,null,true,2026-03-22 18:04:48.3426+00,2026-03-22 18:04:46.454+00,6bfe3880-b466-44cd-937a-743487e42d65,null,true,null,null
ae933892-c60b-4349-bf86-aa068a835434,1edb3a61-b1d4-4889-a89f-b43401ccf5a2,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2025-11-14,8,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 18:18:36.634+00,null,true,2026-03-22 18:18:38.71941+00,2026-03-22 18:18:36.634+00,a8cc3434-63a4-4833-b06c-50febc2d1ac9,null,true,null,null
73e50686-0a0a-4f7f-92aa-7967172b7b84,07f24df6-84e1-4eb7-91d2-41d2b5e5936a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2025-11-14,6,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 18:26:16.468+00,null,true,2026-03-22 18:26:18.000625+00,2026-03-22 18:26:16.468+00,27b8a431-e9a2-45fc-a9c6-6faa895022be,null,true,null,null
